apwaveform_AP_mean_stim_140,apwaveform_AP_mean_stim_180,apwaveform_AP_mean_stim_220,apwaveform_AP_mean_wo_first_stim_60,apwaveform_AP_mean_wo_first_stim_100,apwaveform_AP_mean_wo_first_stim_140,apwaveform_AP_mean_wo_first_stim_180,apwaveform_AP_mean_wo_first_stim_220,idrest_AP_mean_stim_125,idrest_AP_mean_stim_150,idrest_AP_mean_stim_175,idrest_AP_mean_stim_200,idrest_AP_mean_stim_225,idrest_AP_mean_stim_250,idrest_AP_mean_stim_275,idrest_AP_mean_stim_300,idrest_AP_mean_wo_first_stim_50,idrest_AP_mean_wo_first_stim_75,idrest_AP_mean_wo_first_stim_100,idrest_AP_mean_wo_first_stim_125,idrest_AP_mean_wo_first_stim_150,idrest_AP_mean_wo_first_stim_175,idrest_AP_mean_wo_first_stim_200,idrest_AP_mean_wo_first_stim_225,idrest_AP_mean_wo_first_stim_250,idrest_AP_mean_wo_first_stim_275,idrest_AP_mean_wo_first_stim_300,apwaveform_first_AP_voltage_stim_140,apwaveform_first_AP_voltage_stim_180,apwaveform_first_AP_voltage_stim_220,idrest_first_AP_voltage_stim_125,idrest_first_AP_voltage_stim_150,idrest_first_AP_voltage_stim_175,idrest_first_AP_voltage_stim_200,idrest_first_AP_voltage_stim_225,idrest_first_AP_voltage_stim_250,idrest_first_AP_voltage_stim_275,idrest_first_AP_voltage_stim_300,apwaveform_first_ISI_stim_140,apwaveform_first_ISI_stim_180,apwaveform_first_ISI_stim_220,idrest_first_ISI_stim_125,idrest_first_ISI_stim_150,idrest_first_ISI_stim_175,idrest_first_ISI_stim_200,idrest_first_ISI_stim_225,idrest_first_ISI_stim_250,idrest_first_ISI_stim_275,idrest_first_ISI_stim_300,apwaveform_first_fall_tau_stim_60,apwaveform_first_fall_tau_stim_100,apwaveform_first_fall_tau_stim_140,apwaveform_first_fall_tau_stim_180,apwaveform_first_fall_tau_stim_220,apwaveform_peak_frequency_stim_60,apwaveform_peak_frequency_stim_100,apwaveform_peak_frequency_stim_140,apwaveform_peak_frequency_stim_180,apwaveform_peak_frequency_stim_220,idrest_peak_frequency_stim_50,idrest_peak_frequency_stim_75,idrest_peak_frequency_stim_100,idrest_peak_frequency_stim_125,idrest_peak_frequency_stim_150,idrest_peak_frequency_stim_175,idrest_peak_frequency_stim_200,idrest_peak_frequency_stim_225,idrest_peak_frequency_stim_250,idrest_peak_frequency_stim_275,idrest_peak_frequency_stim_300,apwaveform_tau_mean_stim_140,apwaveform_tau_mean_stim_180,apwaveform_tau_mean_stim_220,apwaveform_tau_mean_stim_100,apwaveform_tau_mean_stim_60,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters,9_clusters,10_clusters,11_clusters
0.23388018278134878,0.2043979838278361,0.17514512977539107,0.03380343556085891,0.09269374575986407,0.23388018278134878,0.2043979838278361,0.17514512977539107,0.06437576870796186,0.07822027870331875,0.08282419104675819,0.09343512078161795,0.045625718117066304,0.04557093687302935,0.05088114865871908,0.09845671280133597,0.015236263350382072,-0.04426456379290139,-0.020186221837636326,0.06437576870796186,0.07822027870331875,0.08282419104675819,0.09343512078161795,0.045625718117066304,0.04557093687302935,0.05088114865871908,0.09845671280133597,0.8039273795874289,0.4877154972702759,0.617232280271825,0.07843376237611979,0.1051619897495165,0.11365766550890063,0.1424296440037569,0.14860746039169184,0.14459522032319408,0.14257390800737044,0.18459458609974214,-0.19708282398567192,-0.2225226667555642,-0.24523857843224814,-0.007234930866265162,-0.08048109312715404,-0.07844000728561507,-0.06776094796064568,-0.06343523926358526,-0.04707128286130509,-0.041147785293564415,-0.041102108717771736,-0.04519957998191098,-0.11473923591555504,-0.15628277101108518,-0.10765716109984258,-0.10689553798397786,-0.03856419718908759,-0.05751180495781992,-0.09691083261937114,-0.094271637784576,-0.09136110893071331,-0.020018698469233705,-0.0014522375137506283,-0.01979100470957521,-0.034507728021411395,-0.03713514000732263,-0.037977330588489865,-0.03831057682852275,-0.037910085719523014,-0.03815004786239737,-0.038319604859385334,-0.03874383474461659,-1.183975376130077e-16,-0.14009304200789538,-0.13102545709195446,0.0,0.0,2,4,4,4,5,5,5,5
-0.1234503309543362,-0.11472352283299574,-0.10823445384248857,0.03380343556085891,0.09269374575986407,-0.1234503309543362,-0.11472352283299574,-0.10823445384248857,-0.04722819937200522,-0.05208665556570267,-0.05522258761619215,-0.059707999967410524,-0.0613647688591097,-0.06183599015192255,-0.060303340052613785,-0.05978213282014694,0.015236263350382072,0.024506383754446425,-0.057873704309818134,-0.04722819937200522,-0.05208665556570267,-0.05522258761619215,-0.059707999967410524,-0.0613647688591097,-0.06183599015192255,-0.060303340052613785,-0.05978213282014694,-0.07692972429180764,-0.12732166075921922,-0.16754678177797003,-0.036589460155749716,-0.04413014386848307,-0.04824627041842013,-0.054702710212586624,-0.07053930157358633,-0.07254090889710339,-0.06095579050593206,-0.05093772453185843,-0.10750200459704738,-0.16755622003303208,-0.20668695942880663,-0.06479401537707839,-0.06810016997171647,-0.0682573404811149,-0.06035379687525025,-0.05661033317651829,-0.06198395290792389,-0.05234820962438777,-0.05381763467661712,-0.04519957998191098,-0.11473923591555504,-0.14216862941333722,-0.12819898944906194,-0.1226123798758263,-0.03856419718908759,-0.05751180495781992,0.08016389985732278,0.13887135586206026,0.15514698922126835,-0.020018698469233705,-0.031091927010885204,0.05284724134622676,0.05114852423122101,0.05075014220711039,0.04821200639885904,0.050741727541853125,0.052518466145013626,0.052224048556033936,0.05058995787679741,0.05142754296509211,-0.18465053319479807,-0.16759469724209636,-0.15649314514809104,0.0,0.0,1,1,1,1,1,1,1,1
-0.16282688825598648,-0.14059575201161012,-0.12630254154797918,0.03380343556085891,0.09269374575986407,-0.16282688825598648,-0.14059575201161012,-0.12630254154797918,-0.07026576837660965,-0.0679833619237983,-0.06573020880549973,-0.06500949220029213,-0.06357588364174278,-0.061602506656179376,-0.06002688669415318,-0.05794382549383261,0.015236263350382072,0.024506383754446425,-0.08829286459564578,-0.07026576837660965,-0.0679833619237983,-0.06573020880549973,-0.06500949220029213,-0.06357588364174278,-0.061602506656179376,-0.06002688669415318,-0.05794382549383261,-0.31816288682524324,-0.3320224769079424,-0.320185235331189,-0.13702061827283893,-0.1458919947199742,-0.15188193340773654,-0.14953309858206826,-0.13886138457003266,-0.13557794517529403,-0.11687714809813177,-0.10580613698055852,-0.18248795565718604,-0.208833384136929,-0.2328807112117626,-0.07887488265232911,-0.07801822131666378,-0.07604810568724255,-0.06569819702547226,-0.06131488009090425,-0.06705176835552137,-0.05654342156455482,-0.05720066451887873,-0.04519957998191098,-0.11473923591555504,0.7100991921700603,0.6492919649666969,0.5507609113150443,-0.03856419718908759,-0.05751180495781992,0.08016389985732278,0.10859297159867438,0.10774141556118635,-0.020018698469233705,-0.031091927010885204,-0.0009591768321924308,0.01908465981792863,0.014003662828281279,0.014412251676585558,0.016098942343404966,0.016634098016670606,0.016335398055736628,0.017096611606453534,0.019788455217624137,0.30677223563676187,0.14725015188531485,0.10299867157130863,0.0,0.0,1,1,5,6,7,7,7,7
-0.21720955712507156,-0.2059261866199008,-0.20030510639746102,0.03380343556085891,-0.48157193286602357,-0.21720955712507156,-0.2059261866199008,-0.20030510639746102,-0.0900099990438657,-0.09258650558733898,-0.09258452508026242,-0.0952857575664261,-0.09414957667149497,-0.09423513203905545,-0.09380291607375742,-0.09527982921735911,0.015236263350382072,0.024506383754446425,-0.10294099065475644,-0.0900099990438657,-0.09258650558733898,-0.09258452508026242,-0.0952857575664261,-0.09414957667149497,-0.09423513203905545,-0.09380291607375742,-0.09527982921735911,-0.4772050798959071,-0.5876546574438851,-0.5829635371200473,-0.18216256600230066,-0.2082302377901751,-0.21118662448196546,-0.22386341042275576,-0.21236966035829447,-0.20638032681509,-0.1923519189632301,-0.18044085911886565,-0.18342956006547548,-0.210214871373672,-0.2328807112117626,-0.07910656054168425,-0.07835104183159489,-0.07621895580141201,-0.06569819702547226,-0.061381141315050534,-0.06692714994287553,-0.056582999035688475,-0.057084008317421435,-0.04519957998191098,1.0253098626685277,0.7100991921700603,0.6492919649666969,0.5507609113150443,-0.03856419718908759,0.18559400937512216,0.1023070947600514,0.09346252616702642,0.08404705601413899,-0.020018698469233705,-0.031091927010885204,-0.014410283187672951,-0.0015265521193106439,-0.0028371693287988606,-0.0012791056698791168,-0.0012210540296963973,0.002281879116999911,0.0032865505175053693,0.004157607491928298,0.003970509218434235,0.08784784958276974,0.02533768907429746,0.00345390307083749,0.8074082346823224,0.0,1,1,5,6,7,7,7,8
-0.22310847395741287,-0.21794220166800252,-0.2161752373832679,0.03380343556085891,0.09269374575986407,-0.22310847395741287,-0.21794220166800252,-0.2161752373832679,-0.09695180112295987,-0.09853000294682468,-0.09993634628279051,-0.10401108687795968,-0.10220803696989349,-0.10015978452806683,-0.09858441162467012,-0.09836378039800218,0.015236263350382072,0.024506383754446425,-0.10622173934734033,-0.09695180112295987,-0.09853000294682468,-0.09993634628279051,-0.10401108687795968,-0.10220803696989349,-0.10015978452806683,-0.09858441162467012,-0.09836378039800218,-0.4674873340076445,-0.5335692491680447,-0.5180850249822696,-0.18916010030455171,-0.20064261600821343,-0.20438196775676287,-0.2106741063419971,-0.199445153113042,-0.18776672401778943,-0.16729812790957732,-0.1567358482104846,-0.18176035225078058,-0.20724258065219467,-0.231443749907055,-0.0786689467506801,-0.07805150336815689,-0.07601393566440866,-0.06547942041113569,-0.06114922703053855,-0.0667194525884658,-0.056385111680020215,-0.0568895813149926,-0.04519957998191098,-0.11473923591555504,0.7100991921700603,0.6492919649666969,0.5507609113150443,-0.03856419718908759,-0.05751180495781992,0.08016389985732278,0.07831458733528855,0.08403862873114534,-0.020018698469233705,-0.031091927010885204,-0.0009591768321924308,0.0007624515817615658,0.007879249598476431,0.007169447093241236,0.007947698767299508,0.007663005984584856,0.00817888657839633,0.00948448745410266,0.01115961310467833,0.29570121386163173,0.2025650643472708,0.14476326676227239,0.0,0.0,1,1,5,6,7,7,7,7
-0.20498970793713472,-0.1905097337065791,-0.1904322014734075,0.03380343556085891,0.09269374575986407,-0.20498970793713472,-0.1905097337065791,-0.1904322014734075,-0.07639561298268875,-0.07513153588950629,-0.0752563344039331,-0.07774996770774271,-0.07652806727623233,-0.07641337601372725,-0.07470731080856578,-0.07440670359384949,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.07639561298268875,-0.07513153588950629,-0.0752563344039331,-0.07774996770774271,-0.07652806727623233,-0.07641337601372725,-0.07470731080856578,-0.07440670359384949,-0.3954008987196423,-0.4406997778767085,-0.4620945769695611,-0.14857400204922053,-0.1609974274134619,-0.1780614316221401,-0.176342996478918,-0.17452324565094515,-0.17038468466194648,-0.15211374935045346,-0.14961519895075118,-0.11713204968182546,-0.1942231100271318,-0.22655808147104908,-0.05346754078638312,-0.0706961699881792,-0.0733145038605311,-0.06426052213126049,-0.06015530866834433,-0.06584712369994491,-0.05551440731507988,-0.05615075870576306,-0.04519957998191098,-0.11473923591555504,0.027602582963495093,-0.13158951695713347,-0.1248424798798968,-0.03856419718908759,-0.05751180495781992,0.08016389985732278,0.07831458733528855,0.08403862873114534,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,0.0007624515817615658,0.004817042983574007,0.004755178898793125,0.007947698767299508,0.009457224391002002,0.00817888657839633,0.011006912284572824,0.01115961310467833,0.3215215741666174,-0.12421404660818287,-0.12569610915533014,0.0,0.0,1,1,1,1,1,1,1,1
-0.1445358466114325,-0.12361631686298741,-0.11681241707871651,0.03380343556085891,-0.39065511115500495,-0.1445358466114325,-0.12361631686298741,-0.11681241707871651,-0.047279696746432814,-0.039846970804501926,-0.03677017303752289,-0.03677899077246974,-0.03714329295190849,-0.03909339981305129,-0.03845725549869744,-0.0362763469190696,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.047279696746432814,-0.039846970804501926,-0.03677017303752289,-0.03677899077246974,-0.03714329295190849,-0.03909339981305129,-0.03845725549869744,-0.0362763469190696,-0.28317241158483974,-0.30323191234276425,-0.3216008243985455,-0.09500864913420834,-0.10334688438328062,-0.10604346417395986,-0.11290093833686511,-0.10937133937280365,-0.11191525100322805,-0.09874521197643628,-0.0923933720232168,-0.17551152299576903,-0.20565177716746028,-0.22996573256507002,-0.07462745468081838,-0.07588817002110462,-0.07457879470538514,-0.0644167911415009,-0.060122178056271194,-0.06530711057847961,-0.05519778754601067,-0.056189644106248826,-0.04519957998191098,1.0253098626685277,0.7100991921700603,-0.13243405173640535,-0.12588893256651135,-0.03856419718908759,0.10455873793080814,0.035901118966910554,0.04804293130270657,0.03663937553330855,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,0.0030541695835242843,0.007880950761367564,0.009585503568267434,0.007949434615992622,0.006767591258223942,0.004102231873422344,0.002635126277441582,0.001094121989149358,0.15430939698731114,-0.11788117982882858,-0.11588467053827009,1.1839454721451559,0.0,1,1,5,6,7,7,7,8
-0.18750861852690845,-0.16412976074596933,-0.15699880545927916,0.03380343556085891,-0.45168370267093155,-0.18750861852690845,-0.16412976074596933,-0.15699880545927916,-0.06880446864732093,-0.06450511969182045,-0.06156227070565285,-0.0624300347087751,-0.06471562631404304,-0.06196283000174802,-0.0610580852052042,-0.060818337559184504,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.06880446864732093,-0.06450511969182045,-0.06156227070565285,-0.0624300347087751,-0.06471562631404304,-0.06196283000174802,-0.0610580852052042,-0.060818337559184504,-0.37474153372530355,-0.41720856759775454,-0.42011467060407703,-0.13423470031704984,-0.141098769157758,-0.1550893938530589,-0.17310242655641472,-0.16548307185291525,-0.1687499826252773,-0.1548934419779671,-0.14754388062698745,-0.15980384945748657,-0.20577736691625512,-0.22976045237868323,-0.06896421738547075,-0.07455688796138016,-0.07440794459121568,-0.06501061338041446,-0.060652267849441444,-0.06651175523405606,-0.056028914439817355,-0.05685069591450684,-0.04519957998191098,0.2575974662755636,-0.1543157232694729,-0.13236135488943213,-0.12487878924943088,-0.03856419718908759,0.18559400937512216,0.05803644423129084,0.06318279625747983,0.06034321577372377,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,0.0030541695835242843,0.010943270787129401,0.011999861176744437,0.013044150530264309,0.011253303399447955,0.010627682720758154,0.00872505113538843,0.006846896447719112,-0.09581504841234853,-0.1093994673323114,-0.12109522690712923,0.09700733061104853,0.0,1,1,1,1,1,1,1,1
-0.15578114786276523,-0.13644043195513433,-0.12845048863682323,0.03380343556085891,0.09269374575986407,-0.15578114786276523,-0.13644043195513433,-0.12845048863682323,-0.06344767859741665,-0.06164061037451569,-0.061002484332829655,-0.06293130731738823,-0.06341901264944912,-0.06456540425758261,-0.06376663234145992,-0.0637342835021889,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.06344767859741665,-0.06164061037451569,-0.061002484332829655,-0.06293130731738823,-0.06341901264944912,-0.06456540425758261,-0.06376663234145992,-0.0637342835021889,-0.29047777704384825,-0.3036769432181628,-0.31463603383793587,-0.1280695971397552,-0.12879343142511018,-0.13154809770919637,-0.13656199478133627,-0.13460435009612043,-0.13025254278635592,-0.11246531515474296,-0.10914410419439662,-0.18047634623947684,-0.20770307639777563,-0.23152586198160974,-0.07820559097196984,-0.07735258028680154,-0.07522802513922912,-0.06516688239065486,-0.060784790297734,-0.06642867629229217,-0.05606849191095101,-0.056928466715478375,-0.04519957998191098,-0.11473923591555504,-0.15316851669275183,-0.13235075287433715,-0.12510314406701037,-0.03856419718908759,-0.05751180495781992,0.12443258297649631,0.10859297159867438,0.10774141556118635,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,0.028245763936012178,0.02931469590279341,0.0313121290377223,0.028325807707563135,0.02739940845517352,0.024491909533076908,0.024708735758804414,0.022664735921939405,0.1807835377306503,-0.13779357625649155,-0.13190780445064906,0.0,0.0,1,1,1,1,1,1,1,1
-0.16062624996158462,-0.1336520097238437,-0.12023837027126734,0.03380343556085891,0.09269374575986407,-0.16062624996158462,-0.1336520097238437,-0.12023837027126734,-0.059818125297904236,-0.05409929664628935,-0.05128366961428744,-0.049975706284014064,-0.04859576077402762,-0.04763139283599099,-0.046294317682295257,-0.04582494031284646,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.059818125297904236,-0.05409929664628935,-0.05128366961428744,-0.049975706284014064,-0.04859576077402762,-0.04763139283599099,-0.046294317682295257,-0.04582494031284646,-0.2796556342066347,-0.3161889785137665,-0.3294923615356636,-0.12500700969097098,-0.1265243061392691,-0.13473747936018948,-0.1331320728822931,-0.13735683640452961,-0.1371909165127947,-0.12460673157238183,-0.11682181932380895,-0.1361353386491209,-0.1997909222237021,-0.22762553844026048,-0.06991667093059739,-0.07229370845984856,-0.07362203406603614,-0.06385422270463542,-0.06005591683212491,-0.06568096581641714,-0.055237365017144324,-0.05657849811110648,-0.04519957998191098,-0.11473923591555504,-0.15322832429862498,-0.13199000509964726,-0.12521518320653552,-0.03856419718908759,-0.05751180495781992,0.05803644423129084,0.06318279625747983,0.06034321577372377,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,0.009925252137776673,0.010943270787129401,0.010792682372505942,0.0099873209817013,0.009459018542958358,0.00899632000892419,0.006441329313658361,0.003970509218434235,-0.09794383309628307,-0.11783478596986038,-0.11593425387348685,0.0,0.0,1,1,1,1,1,1,1,1
-0.17358446620308754,-0.15863667172604923,-0.1569764699086878,0.03380343556085891,0.09269374575986407,-0.17358446620308754,-0.15863667172604923,-0.1569764699086878,-0.0631517940157356,-0.0601348534531841,-0.060435508630880895,-0.06201875700212223,-0.06295162493176121,-0.06472434227046822,-0.0663534607396724,-0.06679202302009357,0.015236263350382072,0.024506383754446425,-0.08642176842840586,-0.0631517940157356,-0.0601348534531841,-0.060435508630880895,-0.06201875700212223,-0.06295162493176121,-0.06472434227046822,-0.0663534607396724,-0.06679202302009357,-0.29314667598840194,-0.3220880534489203,-0.3471698141651944,-0.1251162764799145,-0.13029370430601897,-0.13429341281898136,-0.13859653389350104,-0.13628308637880707,-0.1358505801977102,-0.11700751291417075,-0.10856501676398116,-0.10326478475974503,-0.18915765682574082,-0.2215081888859338,-0.06270891437288222,-0.0704299135762343,-0.07095677228499246,-0.06288535484114488,-0.059227651530296396,-0.0636870712140837,-0.05444581559447129,-0.05556747769847657,-0.04519957998191098,-0.11473923591555504,-0.15273095082299687,-0.1314803624438675,-0.12415404312425637,-0.03856419718908759,-0.05751180495781992,0.08016389985732278,0.07831458733528855,0.08403862873114534,-0.020018698469233705,-0.031091927010885204,0.06629884589083156,0.03740686805409572,0.03237690251769583,0.02648359264882609,0.024250185919510413,0.022016753235922063,0.02122930494214081,0.018619036436923704,0.016912174513308856,-0.14966827236628172,-0.1386849861677452,-0.1328480861582128,0.0,0.0,1,1,1,1,1,1,1,1
-0.1372073934694313,-0.11634957523782259,-0.10818178145469655,0.03380343556085891,0.09269374575986407,-0.1372073934694313,-0.11634957523782259,-0.10818178145469655,-0.052002554168202375,-0.04774484930429665,-0.045452878919140016,-0.04585550487850295,-0.04535839249185901,-0.045788243583418715,-0.043549508611211735,-0.04358383432081644,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.052002554168202375,-0.04774484930429665,-0.045452878919140016,-0.04585550487850295,-0.04535839249185901,-0.045788243583418715,-0.043549508611211735,-0.04358383432081644,-0.23729671122413418,-0.26943930427649254,-0.28000938529478286,-0.0992111381835068,-0.11022344085745867,-0.11578197592445398,-0.1195896736428949,-0.11794509623273723,-0.11615091799967504,-0.10248668767078654,-0.09970293544515871,-0.1745699185874796,-0.20577736691625512,-0.23095107745972668,-0.0754511982874144,-0.07718617002933598,-0.07512551507072743,-0.06466682155788556,-0.0606191372373683,-0.06617943946700049,-0.055831027084149096,-0.05665626891207801,-0.04519957998191098,-0.11473923591555504,-0.15337602861197136,-0.13212246263951938,-0.12510699469276826,-0.03856419718908759,-0.05751180495781992,0.08016389985732278,0.10859297159867438,0.08403862873114534,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,0.0236652118769704,0.023190282672988557,0.024069324454377986,0.022212375025484052,0.020222534829504906,0.017966700351204692,0.017096611606453534,0.016912174513308856,-0.1314935668661777,-0.13572719286116058,-0.12861222478253911,0.0,0.0,1,1,1,1,1,1,1,1
-0.10935475272692612,-0.08143260206389369,-0.06169212835252359,0.03380343556085891,-0.12403097996447182,-0.10935475272692612,-0.08143260206389369,-0.06169212835252359,-0.026535355933851805,-0.02037023649308244,-0.01516613011301056,-0.014192690912033708,-0.014629547794822057,-0.012745637993045211,-0.01377205607250154,-0.025389643140413816,0.015236263350382072,0.024506383754446425,-0.05645354641848845,-0.026535355933851805,-0.02037023649308244,-0.01516613011301056,-0.014192690912033708,-0.014629547794822057,-0.012745637993045211,-0.01377205607250154,-0.025389643140413816,-0.1284184177875284,-0.11657869878878746,-0.0627664826126513,-0.042249085806459266,-0.02918658494474633,-0.017574736731282743,-0.03584501694697655,-0.019997133263539454,-0.02754333373486243,-0.010501317109753933,-0.01300963880355146,0.5337733976484192,0.2972514402565902,0.12163817067824534,0.031223598766770194,0.024257522921668558,0.003123837218887961,-0.018161164110339616,-0.024076072120694268,-0.035772546781415636,-0.0367546859977291,-0.05047349023484127,-0.04519957998191098,0.1675971600562542,0.06494311093769503,0.12565356441391234,-0.12023300413461428,-0.03856419718908759,-0.008889777738052197,-0.0703479700944347,-0.07610347686367502,-0.07713855195224385,-0.020018698469233705,-0.031091927010885204,-0.007683932891834972,-0.023513833068121836,-0.02794804382994932,-0.030009832447877815,-0.032196827160682055,-0.03360373826857073,-0.0342347193512773,-0.03512234694393357,-0.036586512363505026,0.05595372564513973,0.10432164218524731,-0.03213461120888939,0.0058388784246388315,0.0,3,3,3,3,4,4,4,4
0.23388018278134878,0.11784731790738258,0.15366260681767616,0.03380343556085891,0.09269374575986407,0.23388018278134878,0.11784731790738258,0.15366260681767616,-0.012760718424090454,-0.002473471606743388,0.009277825679739995,0.02074247431700112,0.026130250070723404,0.03514562399572269,0.038777296185918034,-0.0051178205909871025,-0.2377800788848308,-0.13881156753250715,-0.047526204316982734,-0.012760718424090454,-0.002473471606743388,0.009277825679739995,0.02074247431700112,0.026130250070723404,0.03514562399572269,0.038777296185918034,-0.0051178205909871025,0.8039273795874289,-0.02106648432818734,0.04293028856396544,-0.019966954642436027,-0.014488560587008073,0.001012534889560941,0.021234949658440416,0.03491793280130803,0.057651160759993554,0.07716899257275038,0.010442293639917648,-0.19708282398567192,-0.2225226667555642,-0.24523857843224814,-0.023632577034983525,-0.019608220946252686,-0.020590158627833904,-0.014066916042040882,-0.0259976476209364,0.07879331391099288,-0.020607077775199316,-0.04277418093865984,-0.04519957998191098,-0.11473923591555504,-0.15628277101108518,-0.11782850223569774,-0.11619948253373713,-0.03856419718908759,-0.05751180495781992,-0.09691083261937114,-0.08518804178257897,-0.09136148817867283,0.39905562664598926,0.3838545051220809,0.02863602706899687,-0.01114625091598896,-0.016005308756050947,-0.01986979874516992,-0.021803833119536906,-0.027144480246124137,-0.03031958659788245,-0.032838733384075953,-0.035723660112447236,-1.183975376130077e-16,-0.15468666329376907,-0.14806020780677812,0.0,0.0,2,4,4,4,5,5,5,5
-0.09713175268595099,-0.047794788241966805,-0.014742222447351088,0.03380343556085891,0.09269374575986407,-0.09713175268595099,-0.047794788241966805,-0.014742222447351088,-0.03151771213308607,-0.01681914575508353,-0.001937312729805853,0.011272542260490003,0.01933136028342217,0.02812502726089016,0.03500630223367317,0.04711837061628663,0.015236263350382072,0.024506383754446425,0.06187174239820533,-0.03151771213308607,-0.01681914575508353,-0.001937312729805853,0.011272542260490003,0.01933136028342217,0.02812502726089016,0.03500630223367317,0.04711837061628663,-0.10847852040634827,0.002824651921065485,0.05794043165956212,-0.05775915106307957,-0.035575103241892635,-0.007940626280129962,0.0198967962493064,0.02832339233830079,0.04693913531604809,0.04483504330050135,0.06546058197839763,0.7285143093628205,0.5205918768633754,0.32244324900181554,0.06491986067394781,0.053645574390086215,0.03432106806623243,0.019093367930974096,0.013129605237442596,0.010170108014017201,0.0008043341081061016,-0.009916017528187656,-0.04519957998191098,-0.11473923591555504,-0.024928531317388886,4.6359660417197784e-05,0.11596896095042916,-0.03856419718908759,-0.05751180495781992,-0.07566042926695966,-0.08155380886619593,-0.08282745338040118,-0.020018698469233705,-0.031091927010885204,-0.02786238592140203,-0.028186204220649203,-0.028499227136546523,-0.028850879847203584,-0.028650806704815124,-0.02865139276641939,-0.028948980618273404,-0.03046344643458597,-0.030545971344676594,-0.05649514994935016,-0.05913669151119501,0.009069590022333804,0.0,0.0,3,3,3,3,4,4,4,4
0.0906147021756064,0.015315698729450072,0.04939004388082631,0.03380343556085891,0.09269374575986407,0.0906147021756064,0.015315698729450072,0.04939004388082631,-0.0045448738774655035,0.014394773102854646,0.0334159763918048,0.05426684404441179,0.0639065619397033,0.08185055381184274,0.09793088259165632,0.11055804381152778,0.015236263350382072,0.024506383754446425,-0.04529408274671929,-0.0045448738774655035,0.014394773102854646,0.0334159763918048,0.05426684404441179,0.0639065619397033,0.08185055381184274,0.09793088259165632,0.11055804381152778,0.03359864602418473,0.192018027010325,0.11192373569269198,-0.0026507875964082482,0.035856280877691896,0.06684566427659776,0.09919296390653527,0.029833392385497853,0.16001805794136809,0.15291599778400658,0.1626782560420413,-0.19708282398567192,0.36996790480879,0.2604896887502785,0.011222074319110582,0.016935471593183975,0.003875577721233631,-0.0041594607927988815,0.028104641894502153,0.0025683848426210102,0.032110113774824346,0.040207263697964304,-0.04519957998191098,-0.11473923591555504,0.034705921625910366,0.10235710864329686,-0.12328273077432723,-0.03856419718908759,-0.05751180495781992,-0.07920241500670597,-0.07913171900252106,-0.07713880478871152,-0.020018698469233705,-0.031091927010885204,-0.0009579811694377355,-0.01939124461140734,-0.0233546046221394,-0.0232496454519764,-0.024249061278151816,-0.02391456814666519,-0.02542533170676654,-0.027053167186613426,-0.03054607361516193,0.022611303097763064,0.13695942042744075,-0.08484261729046245,0.0,0.0,3,3,3,3,3,3,3,3
0.23388018278134878,0.13233766003920178,0.1734737505883137,0.03380343556085891,0.09269374575986407,0.23388018278134878,0.13233766003920178,0.1734737505883137,-0.005825076582079171,-0.0031592088793791877,0.006997702799594633,0.06699183323293356,-0.007138534030836353,-0.0088372560690248,-0.0026242893253094228,-0.0068178514088914535,0.015236263350382072,0.024506383754446425,-0.044548253612970476,-0.005825076582079171,-0.0031592088793791877,0.006997702799594633,0.06699183323293356,-0.007138534030836353,-0.0088372560690248,-0.0026242893253094228,-0.0068178514088914535,0.8039273795874289,0.06411396928776139,0.15078610676036025,0.0034753236503887552,0.023597622194309838,0.00699870673027645,0.024277019559603066,0.058133106995710684,0.05007770565189052,0.036485744176679255,0.06439671059436182,-0.19708282398567192,-0.2225226667555642,-0.24523857843224814,0.010681492577177905,0.0022248048332286097,0.47853136490645654,-0.06776094796064568,-0.04256295365750669,-0.04985442741039551,-0.04019792598635678,-0.042074243729915875,-0.04519957998191098,-0.11473923591555504,-0.15628277101108518,-0.11425604199195996,-0.10743444387766002,-0.03856419718908759,-0.05751180495781992,-0.09691083261937114,-0.09124371862377378,-0.09610204553569232,-0.020018698469233705,-0.031091927010885204,0.004422899780955125,-0.021223546864647926,-0.034379038374329825,-0.03580439801077971,-0.03810679121102043,-0.037551234064585284,-0.03717123023540441,-0.037406116130793546,-0.03802473580674864,-1.183975376130077e-16,-0.14956097424651388,-0.1321894918813464,0.0,0.0,2,4,4,4,5,5,5,5
