protocol_name,AP_mean_stim_60,AP_mean_stim_100,AP_mean_stim_140,AP_mean_stim_180,AP_mean_stim_220,AP_stdev_stim_60,AP_stdev_stim_100,AP_stdev_stim_140,AP_stdev_stim_180,AP_stdev_stim_220,first_AP_voltage_stim_60,first_AP_voltage_stim_100,first_AP_voltage_stim_140,first_AP_voltage_stim_180,first_AP_voltage_stim_220,first_ISI_stim_60,first_ISI_stim_100,first_ISI_stim_140,first_ISI_stim_180,first_ISI_stim_220,first_fall_tau_stim_60,first_fall_tau_stim_100,first_fall_tau_stim_140,first_fall_tau_stim_180,first_fall_tau_stim_220,peak_frequency_stim_60,peak_frequency_stim_100,peak_frequency_stim_140,peak_frequency_stim_180,peak_frequency_stim_220,second_AP_voltage_stim_60,second_AP_voltage_stim_100,second_AP_voltage_stim_140,second_AP_voltage_stim_180,second_AP_voltage_stim_220,second_ISI_stim_60,second_ISI_stim_100,second_ISI_stim_140,second_ISI_stim_180,second_ISI_stim_220,second_fall_tau_stim_60,second_fall_tau_stim_100,second_fall_tau_stim_140,second_fall_tau_stim_180,second_fall_tau_stim_220,spikecount_stim_60,spikecount_stim_100,spikecount_stim_140,spikecount_stim_180,spikecount_stim_220,stim_lenght_stim_60,stim_lenght_stim_100,stim_lenght_stim_140,stim_lenght_stim_180,stim_lenght_stim_220,tau_mean_stim_140,tau_mean_stim_180,tau_mean_stim_220,tau_stdev_stim_140,tau_stdev_stim_180,tau_stdev_stim_220,vHold_stim_60,vHold_stim_100,vHold_stim_140,vHold_stim_180,vHold_stim_220,cellType,id,tau_mean_stim_60,tau_mean_stim_100,tau_stdev_stim_60,tau_stdev_stim_100
APWaveform,0.0,0.0,-43.876248895312855,-41.5609606279921,-40.73879228133112,0.0,0.0,1.2016921836223815,2.3531905906801813,2.2282080048661443,0.0,0.0,-45.472194727374195,-45.12215481949051,-45.303390294763325,0.0,0.0,41.73999999996204,24.31999999997788,17.67999999998392,0.0,0.0,0.6325321222126211,0.3826579970996319,0.3433525456398754,0.0,0.0,345.25500000000005,153.4466666666667,98.64428571428573,0.0,0.0,-44.44424963579384,-44.12151689531627,-44.03159265652737,0.0,0.0,41.159999999962565,24.719999999977517,19.699999999982083,0.0,0.0,1.2744735252926005,0.7127903603162093,0.6064764949444175,0.0,0.0,4.0,9.0,14.0,1381.0200000000002,1381.0200000000002,1381.0200000000002,1381.0200000000002,1381.0200000000002,76.00838439062754,13.741083055109074,8.215601152500799,129.6639678558753,35.5668239796185,25.78004291603474,-72.25469088148515,-72.86741572843171,-72.22952464394851,-71.45487450814917,-71.80951012425298,L2IN,105_2,,,,
APWaveform,0.0,0.0,-34.97277001694586,-34.326129268671636,-33.72251824812923,0.0,0.0,1.4162911449365367,1.93917403023348,1.9822142452383926,0.0,0.0,-36.389061161882395,-38.418748938018354,-39.251458049563105,0.0,0.0,406.95999999962993,29.03999999997359,15.079999999986285,0.0,0.0,6.746766239623522,2.168130794885733,0.08075242644006356,0.0,0.0,465.5100000000001,155.17000000000004,93.10200000000002,0.0,0.0,-33.55647887200932,-34.723614829239885,-33.196538273847324,0.0,0.0,0.0,192.81999999982463,39.279999999964275,0.0,0.0,5.041888120197147,3.1412473001836303,2.2183180822348207,0.0,0.0,2.0,6.0,10.0,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,5.894327179910334,3.47881253798039,2.7130117578464015,0.8524390597131877,0.6563300371698988,0.926353533884048,-67.46065577868521,-66.39141404498233,-65.4631174438513,-65.96065758198645,-65.7714884633208,L2IN,107_1,,,,
APWaveform,-41.99276773935979,-41.839656349217016,-42.169990547761664,-41.31340566699353,-40.33754884210559,0.018323125671894758,1.033731566048045,0.7179027954276878,0.7357175053818763,1.0943964674004214,-41.9744446136879,-43.52155958983682,-43.38934637731453,-42.42041736549054,-42.405335060599754,114.93999999989546,30.81999999997197,25.559999999976753,23.6399999999785,13.339999999987867,0.9079312861611759,0.6979006668780874,0.6944439922692267,0.6129595381385752,0.38115206487443565,465.5100000000001,77.58500000000002,133.00285714285718,116.37750000000003,84.63818181818183,-42.01109086503169,-42.69545587647818,-42.676247216529866,-42.451064681221546,-41.53107090681921,0.0,28.61999999997397,29.51999999997315,31.15999999997166,18.99999999998272,41.39413117834921,0.7025407477205179,1.073392648026438,0.9917404407310192,0.5780967814305732,2.0,12.0,7.0,8.0,11.0,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,7.0940549891183595,55.90997628267286,0.8117414549080664,15.00915995497509,145.46380077074576,0.5690244948927142,-56.96242624824315,-52.71376050884289,-54.97476375558331,-63.92984259670621,-69.25747673871004,L2PC,107_2,21.151031232255193,0.9019936022233188,20.24309994609402,0.14355892744689489
APWaveform,0.0,0.0,-23.93436516537172,-22.06628070434993,-19.560558757589526,0.0,0.0,2.9051967611937535,3.198080587907132,3.1424373554103546,0.0,0.0,-26.839561926565473,-27.34712080647885,-27.1284150889084,0.0,0.0,64.79999999994106,23.279999999978827,16.299999999985175,0.0,0.0,3.821117965190684,100.0,100.0,0.0,0.0,465.5100000000001,232.75500000000005,116.37750000000003,0.0,0.0,-21.029168404177966,-18.74678486184471,-18.38099950230002,0.0,0.0,0.0,56.43999999994867,37.41999999996597,0.0,0.0,10.13013607505139,4.403107549056206,3.0975303398052194,0.0,0.0,2.0,4.0,8.0,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,6.975627020121037,30.06134156114257,17.465168526913175,3.1545090549303527,40.408894120855315,31.222331356831653,-68.85965142699673,-70.61337549624926,-71.91526605068309,-72.53085585334708,-72.30712495444,L2PC,109_1,,,,
APWaveform,0.0,-16.18911984670488,-17.17187497798429,-31.478881493532416,-30.660408493612437,0.0,16.18911984670488,17.17187497798429,2.2101154150402795,2.533576706102528,0.0,-32.37823969340976,-34.34374995596858,-34.56789443050305,-34.73435501872939,0.0,0.0,0.0,75.3199999999315,36.7199999999666,0.0,319.1169489681002,448.3397145883264,4.132438721276536,2.146524442966526,0.0,931.0200000000002,931.0200000000002,310.3400000000001,232.75500000000005,0.0,0.0,0.0,-30.347187970724733,-30.83254907696736,0.0,0.0,0.0,324.7199999997047,112.75999999989745,0.0,0.0,0.0,4.454137567357593,3.3595323784078515,0.0,1.0,1.0,3.0,4.0,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,448.3397145883264,10.030375331578542,10.58797520169196,0.0,8.11452938539309,12.931730006548678,-63.75695424411979,-64.39989112982832,-64.42048094377746,-64.36731791856253,-64.12760707384085,L2PC,109_2,,319.1169489681002,,0.0
APWaveform,0.0,0.0,0.0,-41.63391428736168,-41.21247677028745,0.0,0.0,0.0,3.0153058571826143,3.4887329730778274,0.0,0.0,0.0,-44.64922014454429,-46.1170663556414,0.0,0.0,0.0,119.45999999989135,42.359999999961474,0.0,0.0,0.0,4.163978498327743,2.154256660982225,0.0,0.0,0.0,240.51,160.34,0.0,0.0,0.0,-38.61860843017906,-38.29581425092301,0.0,0.0,0.0,0.0,52.659999999952106,0.0,0.0,0.0,4.466461537068646,3.154034988618165,0.0,0.0,0.0,2.0,3.0,481.02,481.02,481.02,481.02,481.02,,4.315220017698195,2.8688367094053553,,0.15124151937045172,0.5087014212025671,-81.17842088400299,-79.40200733615212,-82.11051765969009,-84.86001528617012,-86.38848676948282,L2PC,110_1,,,,
APWaveform,0.0,0.0,-19.955750495834323,-35.98126242438029,-34.31287277215827,0.0,0.0,19.955750495834323,2.783480573916047,3.2475571807104417,0.0,0.0,-39.911500991668646,-40.78577912736023,-41.37143067549644,0.0,0.0,0.0,37.01999999996633,24.499999999977717,0.0,0.0,3.7929841251328495,2.271911224067672,0.5348113631246718,0.0,0.0,481.02,120.255,80.17,0.0,0.0,0.0,-34.69937691817302,-33.56016779952374,0.0,0.0,0.0,55.25999999994974,34.27999999996882,0.0,0.0,0.0,3.1923263539363615,2.7790637214831984,0.0,0.0,1.0,4.0,6.0,481.02,481.02,481.02,481.02,481.02,3.7929841251328495,3.1939314115811426,2.475466301945254,0.0,0.5675949607310234,0.8714025038687588,-68.48116631690127,-68.51985490154641,-68.4689237308638,-68.29938825241102,-68.15464256757642,L2PC,110_2,,,,
APWaveform,0.0,0.0,-31.63220807316705,-31.897223513759297,-30.674853045963903,0.0,0.0,0.9857183825941003,1.288655834938316,1.7398797910068038,0.0,0.0,-32.79249956946606,-34.71116602120978,-34.75499950691575,0.0,0.0,224.6799999997957,40.79999999996289,24.19999999997799,0.0,0.0,7.159123107585929,2.1898110049948847,1.0871175972276688,0.0,0.0,310.3400000000001,155.17000000000004,116.37750000000003,0.0,0.0,-31.721206425632683,-31.287142227098904,-30.079373463313097,0.0,0.0,322.2799999997069,127.19999999988431,57.75999999994747,0.0,0.0,6.5270724726653135,3.6049378015487856,2.6303786820554365,0.0,0.0,3.0,6.0,8.0,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,6.969086324521819,3.7762740044098497,3.0878665181536413,0.313572249700973,0.7671479158446287,0.8329442694974021,-72.924656811541,-73.36368099184301,-73.81597646947813,-73.58985608124206,-73.20075429012722,L2IN,111_1,,,,
APWaveform,0.0,-44.84752731963676,-44.83120467652347,-44.92002025376323,-44.18210804275584,0.0,0.4346035747811988,0.30515946506313746,0.490283029339357,0.30561734722113376,0.0,-44.764999561914735,-45.135890173691685,-44.767629998585576,-44.239750994194274,0.0,62.09999999994352,37.55999999996584,26.0599999999763,20.059999999981756,0.0,1.4183766056998988,1.2773797577056931,1.1644307971530878,0.9267989391848788,0.0,310.3400000000001,155.17000000000004,116.37750000000003,93.10200000000002,0.0,-45.41624951696752,-44.883997276431295,-45.27357137470875,-44.74874978852836,0.0,60.67999999994481,37.97999999996546,25.059999999977208,18.55999999998312,0.0,1.638646112990449,1.5855582323439958,1.2282050311647035,1.0197246106183855,0.0,3.0,6.0,8.0,10.0,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,7.771891729958284,4.382247877902164,2.2640120604575587,14.278411252216916,8.287802089783028,3.5451992655014193,-65.40785292281757,-65.75126224679359,-65.5006323866088,-65.49299192236681,-65.3955329553376,L2IN,111_2,,25.47311402212181,,33.862901231275806
APWaveform,0.0,0.0,-24.526949745391345,-22.671544889089926,-20.322518087579507,0.0,0.0,1.828341695161219,1.7102396075477577,1.923526977678345,0.0,0.0,-27.062498690931807,-26.38625169171875,-25.393928117023158,0.0,0.0,135.87999999987642,23.059999999979027,14.659999999986667,0.0,0.0,8.03615190325233,0.8732520357343923,100.0,0.0,0.0,235.34,117.67,78.44666666666666,0.0,0.0,-22.82043424425246,-21.588076750463348,-19.78946361198801,0.0,0.0,243.09999999977896,62.9999999999427,29.679999999973006,0.0,0.0,8.820009167263626,3.9976961525025656,2.32547287499112,0.0,0.0,3.0,6.0,9.0,706.02,706.02,706.02,706.02,706.02,6.702940642234719,4.656881369640403,14.592451917571143,2.4606138805979194,1.8331893064255764,30.203852298343495,-72.9837678510682,-73.19815751210223,-73.32059214316824,-72.31220624817215,-72.58157443254069,L2PC,113_1,,,,
APWaveform,0.0,0.0,-30.19874350099649,-30.824094186675705,-31.724357351480133,0.0,0.0,1.7327247186142791,1.7805152755185683,1.8160742084529973,0.0,0.0,-32.64901876136392,-32.709898763132024,-33.69750334625922,0.0,0.0,91.75999999991654,20.45999999998139,13.719999999987522,0.0,0.0,0.0,0.0,0.0,0.0,706.02,235.34,141.204,88.2525,0.0,0.0,-28.94879081351083,-32.47284863621152,-34.085853664772266,0.0,0.0,88.47999999991953,50.01999999995451,16.599999999984902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,706.02,706.02,706.02,706.02,706.02,,,,,,,-65.43044444278244,-65.69569288221147,-65.85626246264405,-62.92194712699598,-61.563792402413995,L2IN,113_2,,,,
APWaveform,0.0,-14.676700151343317,-14.981331728590176,-27.49895945640095,-26.100005781704546,0.0,14.676700151343317,14.981331728590176,1.1335200351218693,1.2273060668987315,0.0,-29.353400302686634,-29.96266345718035,-28.915604978271656,-28.421770248248944,0.0,0.0,0.0,27.119999999975335,14.299999999986994,0.0,5.277977158805934,2.6385931608368662,0.5619043505757815,0.4020674966438634,0.0,481.02,481.02,160.34,96.204,0.0,0.0,0.0,-27.44035825433276,-25.857443695533938,0.0,0.0,0.0,112.45999999989772,26.73999999997568,0.0,0.0,0.0,1.8840713158364173,0.8285814897647128,0.0,1.0,1.0,3.0,5.0,481.02,481.02,481.02,481.02,481.02,2.6385931608368662,1.4705172879211472,1.116344953047457,0.0,0.6433474249896481,0.43240674798986783,-65.86563793027679,-66.82208967130192,-67.05019616559795,-67.24917149766661,-67.0490874669073,L2IN,114_1,,5.277977158805934,,0.0
APWaveform,0.0,-15.016696005831049,-27.078746527178,-23.853773961797135,-21.343517549120232,0.0,15.016696005831049,0.7038861954365215,0.6186745573359256,0.5222315673709177,0.0,-30.033392011662098,-28.33402194219045,-24.734545940994384,-22.450998869874496,0.0,0.0,36.279999999967,24.059999999978118,17.859999999983756,0.0,1.4353634483053053,1.3708941142904485,1.0053058261696548,0.8242772122837099,0.0,481.02,80.17,53.446666666666665,43.72909090909091,0.0,0.0,-27.55124845790751,-24.973025684287386,-21.593499384829734,0.0,0.0,37.31999999996606,23.999999999978172,18.11999999998352,0.0,0.0,1.139741176861972,1.0277812308439307,0.8565200659198456,0.0,1.0,6.0,9.0,11.0,481.02,481.02,481.02,481.02,481.02,1.2486217689988743,0.9453942104105845,0.9343046790983032,0.09004130827976749,0.33038573739466787,0.051281065813878854,-61.42848779814933,-62.603437210166945,-62.740521613311415,-63.544852406743075,-68.59200953120126,L2IN,115_1,,1.4353634483053053,,0.0
APWaveform,-35.917865936091424,-36.08373618103372,-35.87678443302738,-36.70846016486363,-36.39308417025305,0.47312949415669064,0.3452496898456611,0.7828037759861682,0.49398793326676055,0.5436638362036631,-35.421624002782046,-35.60103303538306,-34.14624963591241,-37.64712832226093,-37.668860704666045,76.47999999993044,47.97999999995636,41.73999999996474,37.77999999996564,29.81999999997288,1.326418276328739,1.281725343900833,1.33968015170956,1.143945307525255,1.0234102333589286,160.34,96.204,80.17,68.71714285714286,68.71714285714286,-36.55468374487437,-36.359901781485696,-36.33154377682338,-36.41396072987611,-36.43624886867624,74.51999999993222,50.29999999995425,40.839999999962856,37.299999999966076,31.91999999997097,1.4806480766309815,1.4826870468402555,1.0939106509649243,1.3016219853299025,1.056924541678998,3.0,5.0,6.0,7.0,7.0,481.02,481.02,481.02,481.02,481.02,1.255700557854284,1.1220247289963203,1.1304102957961752,0.08866149213756085,0.2519263396727367,0.05849752396877177,-42.30561693512897,-48.380979407654564,-45.616790200815046,-50.15987900421269,-48.50440395035132,L2IN,115_2,1.4349214800028287,1.3686440161234692,0.07703845195514315,0.08526884760142961
APWaveform,0.0,-20.204641586709688,-20.763611036132605,-39.375759932723284,-37.98512044229439,0.0,20.204641586709688,20.763611036132605,2.8687463486841516,2.9577859727570086,0.0,-40.409283173419375,-41.52722207226521,-42.24450628140743,-42.883750687732274,0.0,0.0,0.0,26.899999999975535,15.159999999986212,0.0,21.436060789543006,53.83531843626749,100.0,100.0,0.0,481.02,481.02,240.51,120.255,0.0,0.0,0.0,-36.50701358403913,-35.29668940814053,0.0,0.0,0.0,0.0,36.839999999966494,0.0,0.0,0.0,4.736736715526337,3.0374537129707018,0.0,1.0,1.0,2.0,4.0,481.02,481.02,481.02,481.02,481.02,53.83531843626749,52.36836835776317,27.835650643267048,0.0,47.631631642236826,41.66712754540738,-67.42033835825664,-68.25112369451246,-67.50005568480947,-68.1281034214391,-67.48675631277085,L2PC,116_2,,21.436060789543006,,0.0
APWaveform,0.0,-16.324910407873165,-31.389332632190015,-29.396665105706038,-28.318466854638746,0.0,16.324910407873165,0.43441440175026713,0.7277795260053163,1.1634764716673833,0.0,-32.64982081574633,-31.823747033940283,-30.794352643605112,-30.431087664354596,0.0,0.0,30.759999999972024,14.459999999986849,9.659999999991214,0.0,7.301594356407717,0.3189624212710545,0.26362967632506695,0.23112504634154912,0.0,931.0200000000002,465.5100000000001,133.00285714285718,66.50142857142859,0.0,0.0,-30.95491823043975,-28.70079997423326,-26.821599254805978,0.0,0.0,0.0,19.139999999982592,10.739999999990232,0.0,0.0,851.7289146894284,0.38947490575408494,0.3386100535419748,0.0,1.0,2.0,7.0,14.0,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,931.0200000000002,426.02393855534973,2.0286437644218314,1.73616120930153,425.70497613407866,1.37643399822623,0.8746296575134199,-68.82516241749458,-69.68520515716716,-70.0260211188678,-70.63544833109434,-70.433599081901,L2PC,117_1,,7.301594356407717,,0.0
